product_id,"review_text",sentiment
2120088418,"Form như dở hơi so với hàng xách tay trước t mua rẻ hơn mà xịn hơn",negative
2120088418,"Video hình ảnh dùng để nhận 100 xu haha, áo đẹp giao nhanh 10đ nha shop",positive
2120088418,"Cô mua cho thằng cu nhà mặc đi prom, vải đứng dáng, shop tư vấn nhiệt tình lắm",positive
2120088418,"Áo dính nguyên vệt dơ đằng sau lưng, nhắn tin shop seen không rep.",negative
2120088418,"Shipper thái độ lồi lõm, hộp thì móp méo nát bét",negative
2120088418,"Thấy review tóp tóp rầm rộ nên mua thử, ai dè dính thiệt đồ he, form ok phết",positive
2120088418,"Thấy review tóp tóp rầm rộ nên mua thử, ai dè dính thiệt đồ he, form ok phết",positive
2120088418,"Phục vụ quá tệ, áo xước 1 đường bảo đổi trả không cho. Bai bai shop.",negative
2120088418,"Cc lừa đảo giao sai mẫu còn cãi ngang, tẩy chay",negative
2120088418,"Áo rách 1 đường may dọc sườn, kiểm tra hàng không kỹ gì hết bực dễ sợ",negative
2120088418,"Phần đệm vai bị nhàu nát tươm, áo rách lót nản chẳng muốn nói.",negative
1914935868,"Thua xa cái áo hôm trước mua bên QC, vải này giặt 2 nước xù lông chắc luôn",negative
1914935868,"Tạm được, không xuất sắc như quảng cáo, màu ngoài đời tối hơn ảnh.",negative
1914935868,"Cc lừa đảo giao sai mẫu còn cãi ngang, tẩy chay",negative
1914935868,"Cc lừa đảo giao sai mẫu còn cãi ngang, tẩy chay",negative
1914935868,"Phục vụ quá tệ, áo xước 1 đường bảo đổi trả không cho. Bai bai shop.",negative
1914935868,"Giao hàng gì mà gọi điện giục như đòi nợ, hộp áo méo không nhận ra nguyên hình.",negative
1914935868,"Thua xa cái áo hôm trước mua bên QC, vải này giặt 2 nước xù lông chắc luôn",negative
1914935868,"Giao hàng từ thế kỉ trước tới giờ mới nhận được, shop không hỗ trợ gì cả. Tệ.",negative
1914935868,"Vải rủ quá không đứng form như hình, mong đợi nhiều xong thất vọng.",negative
1914935868,"Shop làm ăn vcl nhắn ko rep áo thì chật cứng bực mình bồi thường đi",negative
1914935868,"Xui xẻo vừa mua về đứt luôn cái cúc áo, chỉ thừa thì cả đống, bực mình vãi",negative
1914935868,"Màu áo ở ngoài sậm hơn chứ ko sáng như hình trên mạng, nói chung bình thường nhưng ko ưng ý",negative
1914935868,"Thua xa cái áo hôm trước mua bên QC, vải này giặt 2 nước xù lông chắc luôn",negative
1914935868,"Vải rủ quá không đứng form như hình, mong đợi nhiều xong thất vọng.",negative
1914935868,"Form như dở hơi so với hàng xách tay trước t mua rẻ hơn mà xịn hơn",negative
1914935868,"Giao hàng quăng cái bộp cái thùng nát bét, shop làm việc lại với bên vận chuyển bực ghê",negative
1914935868,"Vải mỏng tang giặt 1 phát chắc nhàu nhĩ. Treo đầu dê bán thịt chó. Tránh xa ra",negative
1914935868,"Áo rách 1 đường may dọc sườn, kiểm tra hàng không kỹ gì hết bực dễ sợ",negative
1914935868,"Shipper thái độ lồi lõm, hộp thì móp méo nát bét",negative
1914935868,"Giao hàng hơi lâu chờ mòn mỏi, bọc hàng sơ sài quá shop, được cái áo bên trong không bị gì, mặc lên tôn dáng nên rate 5 sao.",positive
1914935868,"Keo lỳ tái bạt form áo siêu mê, diện đi quẩy cháy phố",positive
1914935868,"Áo rách 1 đường may dọc sườn, kiểm tra hàng không kỹ gì hết bực dễ sợ",negative
1914935868,"Áo đẹp bá cháy bọ chét, 100 điểm cho sự keo lỳ này",positive
1914935868,"Làm ăn như cc, giao nhầm size mặc vào như bơi trong áo, né gấp",negative
1914935868,"Giao hàng gì mà gọi điện giục như đòi nợ, hộp áo méo không nhận ra nguyên hình.",negative
1914935868,"Shipper giao lộn giờ lộn xộn bực mình nhưng áo lên form fit đẹp lắmm.",positive
1914935868,"Nhìn giả trân, thôi mua hàng nội địa trung còn ngon xơi hơn.",negative
1914935868,"Vải rủ quá không đứng form như hình, mong đợi nhiều xong thất vọng.",negative
1914935868,"Lúc đặt cũng rén sợ form boxy to quá, nhận hàng ưng cái bụng liền",positive
1914935868,"Keo lỳ tái bạt form áo siêu mê, diện đi quẩy cháy phố",positive
1914935868,"Áo như form hàng chợ, đường may cẩu thả vạch ra là thấy chỉ lỗi, đăng ảnh cho đẹp vô giao cái áo nát.",negative
1914935868,"ok lắmmm mnnnn form chuẩn 10 đỉmm",positive
1914935868,"Áo rách 1 đường may dọc sườn, kiểm tra hàng không kỹ gì hết bực dễ sợ",negative
1914935868,"Chất vải đứng form khá tốt, phần đệm vai mỏng vừa phải không bị cộm. Đường kim mũi chỉ tương đối sắc nét, không có chỉ thừa. Form dáng ôm vừa phải, rất phù hợp với dân văn phòng.",positive
1914935868,"Mua mặc đi tiệc tất niên công ty, dán thêm cái nơ là bảnh tỏn luôn, form đẹp.",positive
1914935868,"Lên non mới biết non cao, đồ shop mặc vào mới biết đẹp sao. Giá hợp lý",positive
1914935868,"Đường may sắc sảo, chất liệu vải không bị nhăn nhàu khi ngồi nhiều. Tay áo may rất khéo.",positive
1914935868,"Nhìn giả trân, thôi mua hàng nội địa trung còn ngon xơi hơn.",negative
1914935868,"Phục vụ quá tệ, áo xước 1 đường bảo đổi trả không cho. Bai bai shop.",negative
1914935868,"Chất vải đứng form khá tốt, phần đệm vai mỏng vừa phải không bị cộm. Đường kim mũi chỉ tương đối sắc nét, không có chỉ thừa. Form dáng ôm vừa phải, rất phù hợp với dân văn phòng.",positive
2227479866,"Sợ áo mỏng nhận về nặng trịch dầy dặn bất ngờ hehe.",positive
2227479866,"Out trình luôn nha, form áo 10 điểm ko nhưng",positive
2227479866,"Dm giao mẹ cái giẻ rách à áo rách toạc mà cũng ship tốn tiền",negative
2227479866,"tot",positive
2227479866,"Thua xa cái áo hôm trước mua bên QC, vải này giặt 2 nước xù lông chắc luôn",negative
2227479866,"Lần thứ n mua hàng của shop, giữ nguyên phong độ nha 10đ cho chất lượng",positive
2227479866,"Vải rủ quá không đứng form như hình, mong đợi nhiều xong thất vọng.",negative
2227479866,"Gia công tệ hại, cắt may cẩu thả, thà mua ngoài chợ còn hơn. Tức á.",negative
2227479866,"ok",positive
2227479866,"Giao hàng quăng cái bộp cái thùng nát bét, shop làm việc lại với bên vận chuyển bực ghê",negative
2227479866,"Làm ăn như cc, giao nhầm size mặc vào như bơi trong áo, né gấp",negative
2227479866,"Giao hàng quăng cái bộp cái thùng nát bét, shop làm việc lại với bên vận chuyển bực ghê",negative
2227479866,"dep",positive
2227479866,"Lần thứ n mua hàng của shop, giữ nguyên phong độ nha 10đ cho chất lượng",positive
2227479866,"Gia công tốt so với giá tiền, mặc đi làm hàng ngày ngon ẻ.",positive
2227479866,"Top top rì viu cái shop này nhìu lém nay mới thử mua, êm ru lun mọi người",positive
2227479866,"Dm giao mẹ cái giẻ rách à áo rách toạc mà cũng ship tốn tiền",negative
2227479866,"Xui xẻo vừa mua về đứt luôn cái cúc áo, chỉ thừa thì cả đống, bực mình vãi",negative
2227479866,"Nhận xu, áo tuyệt vời, sẽ ủng hộ tiếp 💰💰",positive
2227479866,"Tạm được, không xuất sắc như quảng cáo, màu ngoài đời tối hơn ảnh.",negative
2227479866,"Dm giao mẹ cái giẻ rách à áo rách toạc mà cũng ship tốn tiền",negative
2227479866,"Vải rủ quá không đứng form như hình, mong đợi nhiều xong thất vọng.",negative
2227479866,"Làm ăn như cc, giao nhầm size mặc vào như bơi trong áo, né gấp",negative
2227479866,"Shop này tui mua chắc chục cái từ sơ mi tới vest, chất liệu bao tốt, tư vấn dễ thương",positive
2227479866,"Tạm được, không xuất sắc như quảng cáo, màu ngoài đời tối hơn ảnh.",negative
2227479866,"Chất vải đứng form khá tốt, phần đệm vai mỏng vừa phải không bị cộm. Đường kim mũi chỉ tương đối sắc nét, không có chỉ thừa. Form dáng ôm vừa phải, rất phù hợp với dân văn phòng.",positive
2227479866,"Đóng gói kỹ xíu đi shop ơi bọc nilon mỏng dính, bù lại chất vải đẹp, đường may ok ko bị lỗi.",positive
2227479866,"Mua cho bác trai mặc dự hội thảo rất sang trọng lịch sự, cám ơn shop.",positive
2227479866,"xyn xò wá nha shop oii, a'o chấc lượq lúmmm",positive
2227479866,"ok lắmmm mnnnn form chuẩn 10 đỉmm",positive
2227479866,"Làm ăn như cc, giao nhầm size mặc vào như bơi trong áo, né gấp",negative
2227479866,"Keo lỳ tái bạt form áo siêu mê, diện đi quẩy cháy phố",positive
2227479866,"Đặt thử mặc đi prom mà lên dáng đẹp ngoài mong đợi, giá lại rẻ sập sàn nha.",positive
2227479866,"fast",positive
2227479866,"Áo dính nguyên vệt dơ đằng sau lưng, nhắn tin shop seen không rep.",negative
2227479866,"Đóng gói kỹ xíu đi shop ơi bọc nilon mỏng dính, bù lại chất vải đẹp, đường may ok ko bị lỗi.",positive
2227479866,"Chất vải đứng form khá tốt, phần đệm vai mỏng vừa phải không bị cộm. Đường kim mũi chỉ tương đối sắc nét, không có chỉ thừa. Form dáng ôm vừa phải, rất phù hợp với dân văn phòng.",positive
2227479866,"Cô mua cho thằng cu nhà mặc đi prom, vải đứng dáng, shop tư vấn nhiệt tình lắm",positive
2227479866,"a'o xịn nha, fom chuẩn dẹp lắmm",positive
2227479866,"Quảng cáo là 2 lớp dày dặn nhưng 1 lớp mỏng 1 lớp lưới, ko giống kì vọng chút nào.",negative
258654026,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j kkk",negative
258654026,"chê mạnh, vải ngứa đ chịu dc =)))",negative
258654026,"bóp dáng a'c, bạn xúi mua ai dè keo thật kkk",positive
258654026,"chê mạnh, nhìn mún đem ném sọt rác wa' tr",negative
258654026,"tr ui quẫy bar búp đồ đó mng",positive
258654026,"giặt 1 nc bay mẹ màu vl",negative
258654026,"dcm nhìn mún đem ném sọt rác",negative
258654026,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j j z tr",negative
258654026,"chê mạnh, nhìn mún đem ném sọt rác lúm",negative
258654026,"tr ui bận đi ks xin việc ngon ơ mn uii",positive
258654026,"tức lồng ngực, mặc nóng chảy mỡ troy",negative
258654026,"omg bận đi ks xin việc ngon ơ 🤡💀",positive
258654026,"dcm đệm vai như siêu xay da",negative
258654026,"tức lồng ngực, giặt 1 nc bay mẹ màu troy",negative
258654026,"tức lồng ngực, mặc nóng chảy mỡ nhóoooo",negative
258654026,"thấy tóp tóp rần rần múc luôn nha",positive
258654026,"vãi mát lúm k bít s mà ưng zị lun vl",positive
258654026,"chốt đơn đại xog h hối hận vãi vì k chốt sớm v vl",positive
258654026,"omg slay ác mng ơi nha",positive
258654026,"bóp dáng a'c, quẫy bar búp đồ đó mn uii",positive
258654026,"omg mua bừa mà dính phết kkk",positive
258654026,"tr ui quẫy bar búp đồ đó wa' tr",positive
258654026,"chê mạnh, vải ngứa đ chịu dc nha",negative
258654026,"tức lồng ngực, giặt 1 nc bay mẹ màu =)))",negative
258654026,"phèn ẻ,  như cái dẻ rách",negative
258654026,"bóp dáng a'c, sắm lẹ đi mấy pà ôiii wa' tr",positive
258654026,"dcm nhìn mún đem ném sọt rác nhóoooo",negative
258654026,"chê mạnh, như cái dẻ rách vl",negative
258654026,"hộc chỉ tè le",negative
675054007,"quẫy bar búp đồ đó nhóoooo",positive
675054007,"tức lồng ngực, đệm vai như siêu xay da nhóoooo",negative
675054007,"bóp dáng a'c, vãi mát lúm k bít s mà ưng zị lun vl",positive
675054007,"tr ui thấy tóp tóp rần rần múc luôn nhóoooo",positive
675054007,"omg slay ác mng ơi nha",positive
675054007,"đáng bát gạo đồng tiền dã man nhóoooo",positive
675054007,"tức lồng ngực, áo form lùng bùng kkk",negative
675054007,"bóp dáng a'c, fom keo lỳ xỉu up xuốn wa' tr",positive
675054007,"mlem nha~, như may đo cho mik í j z tr",positive
675054007,"omg thấy tóp tóp rần rần múc luôn vl",positive
675054007,"omg chụp kỉ yếu hạp lí vl",positive
675054007,"tr ui chụp kỉ yếu hạp lí kkk",positive
675054007,"chê mạnh, áo form lùng bùng nha",negative
675054007,"bóp dáng a'c, thấy tóp tóp rần rần múc luôn kkk",positive
675054007,"bóp dáng a'c, đáng bát gạo đồng tiền dã man lúm",positive
675054007,"chụp kỉ yếu hạp lí troy",positive
675054007,"tr ui sắm lẹ đi mấy pà ôiii nhóoooo",positive
675054007,"tr ui chụp kỉ yếu hạp lí vl",positive
675054007,"mlem nha~, fom keo lỳ xỉu up xuốn 🤡💀",positive
675054007,"omg vãi mát lúm k bít s mà ưng zị lun kkk",positive
675054007,"dcm shiper chối tỉ troy",negative
1099238042,"tức lồng ngực, nhìn mún đem ném sọt rác vl",negative
1099238042,"áo form lùng bùng troy",negative
1099238042,"phèn ẻ,  như cái dẻ rách mng",negative
1099238042,"tức lồng ngực, hộc chỉ tè le nha",negative
1099238042,"tức lồng ngực, áo form lùng bùng kkk",negative
1099238042,"tức lồng ngực, đệm vai như siêu xay da wa' tr",negative
1099238042,"chê mạnh, mặc nóng chảy mỡ vl",negative
1099238042,"phèn ẻ,  đệm vai như siêu xay da",negative
1099238042,"tức lồng ngực, nhìn mún đem ném sọt rác kkk",negative
1099238042,"dcm nhận xog chôn lun chứ k bt lm j kkk",negative
1099238042,"tức lồng ngực, mặc nóng chảy mỡ troy",negative
1099238042,"chê mạnh, đệm vai như siêu xay da lúm",negative
1099238042,"chê mạnh, nhìn mún đem ném sọt rác =)))",negative
1099238042,"giặt 1 nc bay mẹ màu mng",negative
1099238042,"tức lồng ngực, áo form lùng bùng troy",negative
1099238042,"dcm vải ngứa đ chịu dc nhóoooo",negative
1099238042,"phèn ẻ,  đệm vai như siêu xay da lúm",negative
1099238042,"phèn ẻ,  áo form lùng bùng 🤡💀",negative
1099238042,"bóp dáng a'c, mặc bảnh tỏn liền nhóoooo",positive
1099238042,"tức lồng ngực, nhìn mún đem ném sọt rác mng",negative
1099238042,"như cái dẻ rách wa' tr",negative
1099238042,"dcm áo ngắn cũn cỡn lúm",negative
1099238042,"chê mạnh, nhìn mún đem ném sọt rác lúm",negative
1099238042,"slay ác mng ơi mng",positive
1099238042,"dcm mặc nóng chảy mỡ lúm",negative
1099238042,"mlem nha~, slay ác mng ơi",positive
1099238042,"tức lồng ngực, nhận xog chôn lun chứ k bt lm j wa' tr",negative
1099238042,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j kkk",negative
1099238042,"dcm nhìn mún đem ném sọt rác troy",negative
1099238042,"áo ngắn cũn cỡn nhóoooo",negative
1099238042,"giặt 1 nc bay mẹ màu nhóoooo",negative
1099238042,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j nhóoooo",negative
1099238042,"tức lồng ngực, shiper chối tỉ nhóoooo",negative
1099238042,"chốt đơn đại xog h hối hận vãi vì k chốt sớm v j z tr",positive
1099238042,"dcm mặc nóng chảy mỡ nha",negative
1099238042,"tức lồng ngực, shiper chối tỉ j z tr",negative
1099238042,"chê mạnh, vải ngứa đ chịu dc kkk",negative
1099238042,"tức lồng ngực, mặc nóng chảy mỡ nhóoooo",negative
1099238042,"tức lồng ngực, fom boxy cc j k bít 🤡💀",negative
1099238042,"tức lồng ngực, đệm vai như siêu xay da 🤡💀",negative
1034002685,"omg đáng bát gạo đồng tiền dã man mn uii",positive
1034002685,"tr ui như may đo cho mik í nhóoooo",positive
1034002685,"sắm lẹ đi mấy pà ôiii 🤡💀",positive
1034002685,"phèn ẻ,  hộc chỉ tè le wa' tr",negative
1034002685,"dcm shiper chối tỉ 🤡💀",negative
1034002685,"dcm áo form lùng bùng mn uii",negative
1034002685,"vải ngứa đ chịu dc 🤡💀",negative
1034002685,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j j z tr",negative
1034002685,"fom boxy cc j k bít nha",negative
1034002685,"nhìn mún đem ném sọt rác kkk",negative
1034002685,"tr ui như may đo cho mik í wa' tr",positive
1034002685,"omg sắm lẹ đi mấy pà ôiii lúm",positive
1034002685,"tức lồng ngực, vải ngứa đ chịu dc mng",negative
1034002685,"phèn ẻ,  áo form lùng bùng 🤡💀",negative
1034002685,"vải ngứa đ chịu dc kkk",negative
1034002685,"dcm nhìn mún đem ném sọt rác j z tr",negative
1034002685,"tức lồng ngực, áo form lùng bùng j z tr",negative
1034002685,"mlem nha~, mút đi ăn cới nyc 🤡💀",positive
1034002685,"mlem nha~, mặc bảnh tỏn liền mng",positive
1034002685,"dcm nhìn mún đem ném sọt rác =)))",negative
1830633686,"tức lồng ngực, giặt 1 nc bay mẹ màu nhóoooo",negative
1830633686,"tức lồng ngực, giặt 1 nc bay mẹ màu mng",negative
1830633686,"chê mạnh, như cái dẻ rách nha",negative
1830633686,"dcm nhận xog chôn lun chứ k bt lm j nhóoooo",negative
1830633686,"tr ui vãi mát lúm k bít s mà ưng zị lun kkk",positive
1830633686,"tức lồng ngực, giặt 1 nc bay mẹ màu j z tr",negative
1830633686,"omg bận đi ks xin việc ngon ơ wa' tr",positive
1830633686,"chê mạnh, fom boxy cc j k bít j z tr",negative
1830633686,"dcm vải ngứa đ chịu dc vl",negative
1830633686,"dcm vải ngứa đ chịu dc mng",negative
1830633686,"phèn ẻ,  áo form lùng bùng troy",negative
1830633686,"giặt 1 nc bay mẹ màu lúm",negative
1830633686,"tức lồng ngực, như cái dẻ rách kkk",negative
1830633686,"mlem nha~, như may đo cho mik í nhóoooo",positive
1830633686,"shiper chối tỉ mng",negative
1830633686,"tức lồng ngực, hộc chỉ tè le =)))",negative
1830633686,"chê mạnh, đệm vai như siêu xay da vl",negative
1830633686,"dcm như cái dẻ rách 🤡💀",negative
1830633686,"tức lồng ngực, giặt 1 nc bay mẹ màu",negative
1830633686,"phèn ẻ,  nhìn mún đem ném sọt rác 🤡💀",negative
1830633686,"mlem nha~, bạn xúi mua ai dè keo thật mn uii",positive
1830633686,"tức lồng ngực, mặc nóng chảy mỡ lúm",negative
1830633686,"tức lồng ngực, nhận xog chôn lun chứ k bt lm j j z tr",negative
1830633686,"chê mạnh, shiper chối tỉ mn uii",negative
1830633686,"dcm mặc nóng chảy mỡ wa' tr",negative
2223850736,"đồ con nít mà vải cứng ngắt j z tr",negative
2223850736,"đồ con nít mà vải cứng ngắt nhóoooo",negative
2223850736,"mặc zô cưng sỉu 🤡💀",positive
2223850736,"mua cho cu mặc lể 20/11 bảnh lúm",positive
2223850736,"thằng cu mê tit lun mng",positive
2223850736,"mặc zô cưng sỉu j z tr",positive
2223850736,"thằng cu mê tit lun troy",positive
2223850736,"thằng cu mê tit lun wa' tr",positive
2223850736,"vừa y cho bé nhà mềnh",positive
2223850736,"mặc zô cưng sỉu vl",positive
2223850736,"thằng cu mê tit lun j z tr",positive
2223850736,"bực mih nv k thèm tư vấn size cho cu tý wa' tr",negative
2223850736,"mặc zô cưng sỉu kkk",positive
2223850736,"vừa y cho bé nhà mềnh wa' tr",positive
2223850736,"vừa y cho bé nhà mềnh mng",positive
2223850736,"mua cho cu mặc lể 20/11 bảnh lúm kkk",positive
2223850736,"vừa y cho bé nhà mềnh =)))",positive
2223850736,"thằng cu mê tit lun wa' tr",positive
2223850736,"mua cho cu mặc lể 20/11 bảnh lúm mng",positive
2223850736,"mặc zô cưng sỉu j z tr",positive
2223850736,"vừa y cho bé nhà mềnh mng",positive
2223850736,"đồ con nít mà vải cứng ngắt vl",negative
2223850736,"tay áo dài lê thê lôi thôi 🤡💀",negative
2223850736,"mặc zô cưng sỉu",positive
2223850736,"vừa y cho bé nhà mềnh mng",positive
2494714247,"mặc zô cưng sỉu kkk",positive
2494714247,"vừa y cho bé nhà mềnh mng",positive
2494714247,"thằng cu mê tit lun troy",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm",positive
2494714247,"thằng cu mê tit lun wa' tr",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm mng",positive
2494714247,"mặc zô cưng sỉu nha",positive
2494714247,"tay áo dài lê thê lôi thôi wa' tr",negative
2494714247,"thằng cu mê tit lun nhóoooo",positive
2494714247,"thằng cu mê tit lun =)))",positive
2494714247,"mặc zô cưng sỉu mn uii",positive
2494714247,"mặc zô cưng sỉu wa' tr",positive
2494714247,"vừa y cho bé nhà mềnh lúm",positive
2494714247,"vừa y cho bé nhà mềnh 🤡💀",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm vl",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm vl",positive
2494714247,"thằng cu mê tit lun j z tr",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm j z tr",positive
2494714247,"bực mih nv k thèm tư vấn size cho cu tý mn uii",negative
2494714247,"vừa y cho bé nhà mềnh mn uii",positive
2494714247,"mặc zô cưng sỉu mng",positive
2494714247,"mua cho cu mặc lể 20/11 bảnh lúm =)))",positive
2494714247,"thằng cu mê tit lun =)))",positive
2494714247,"tay áo dài lê thê lôi thôi kkk",negative
2494714247,"vừa y cho bé nhà mềnh vl",positive
2494714247,"thằng cu mê tit lun lúm",positive
2494714247,"vừa y cho bé nhà mềnh kkk",positive
2494714247,"thằng cu mê tit lun wa' tr",positive
2494714247,"đồ con nít mà vải cứng ngắt troy",negative
2494714247,"vừa y cho bé nhà mềnh mn uii",positive
2494714247,"vừa y cho bé nhà mềnh",positive
2494714247,"vừa y cho bé nhà mềnh mn uii",positive
2494714247,"thằng cu mê tit lun troy",positive
772932711,"tr ui slay ác mng ơi kkk",positive
772932711,"chê mạnh, giặt 1 nc bay mẹ màu nhóoooo",negative
772932711,"omg bạn xúi mua ai dè keo thật mn uii",positive
772932711,"chê mạnh, hộc chỉ tè le nha",negative
772932711,"phèn ẻ,  áo ngắn cũn cỡn mng",negative
772932711,"phèn ẻ,  fom boxy cc j k bít kkk",negative
772932711,"chê mạnh, áo form lùng bùng kkk",negative
772932711,"phèn ẻ,  fom boxy cc j k bít kkk",negative
772932711,"mlem nha~, sắm lẹ đi mấy pà ôiii =)))",positive
772932711,"bóp dáng a'c, như may đo cho mik í",positive
772932711,"bóp dáng a'c, bận đi ks xin việc ngon ơ mng",positive
772932711,"sắm lẹ đi mấy pà ôiii wa' tr",positive
772932711,"shiper chối tỉ nhóoooo",negative
772932711,"chê mạnh, hộc chỉ tè le vl",negative
772932711,"bóp dáng a'c, bận đi ks xin việc ngon ơ mng",positive
772932711,"tr ui mua bừa mà dính phết mng",positive
772932711,"tr ui chụp kỉ yếu hạp lí kkk",positive
772932711,"dcm nhìn mún đem ném sọt rác mn uii",negative
772932711,"chê mạnh, nhận xog chôn lun chứ k bt lm j nhóoooo",negative
772932711,"tr ui bận đi ks xin việc ngon ơ mng",positive
772932711,"tr ui đáng bát gạo đồng tiền dã man kkk",positive
772932711,"bận đi ks xin việc ngon ơ lúm",positive
772932711,"omg mút đi ăn cới nyc j z tr",positive
772932711,"mua bừa mà dính phết",positive
772932711,"omg thấy tóp tóp rần rần múc luôn nha",positive
772932711,"shiper chối tỉ wa' tr",negative
772932711,"mlem nha~, mua bừa mà dính phết troy",positive
772932711,"omg sắm lẹ đi mấy pà ôiii troy",positive
772932711,"mặc nóng chảy mỡ vl",negative
772932711,"chê mạnh, đệm vai như siêu xay da lúm",negative
772932711,"dcm giặt 1 nc bay mẹ màu",negative
772932711,"mlem nha~, bận đi ks xin việc ngon ơ mn uii",positive
772932711,"tr ui đáng bát gạo đồng tiền dã man mn uii",positive
772932711,"chốt đơn đại xog h hối hận vãi vì k chốt sớm v =)))",positive
772932711,"dcm giặt 1 nc bay mẹ màu j z tr",negative
772932711,"bóp dáng a'c, slay ác mng ơi kkk",positive
2664014410,"phèn ẻ,  như cái dẻ rách kkk",negative
2664014410,"omg bạn xúi mua ai dè keo thật nha",positive
2664014410,"mua bừa mà dính phết kkk",positive
2664014410,"tức lồng ngực, mặc nóng chảy mỡ mng",negative
2664014410,"tức lồng ngực, fom boxy cc j k bít troy",negative
2664014410,"dcm áo form lùng bùng 🤡💀",negative
2664014410,"phèn ẻ,  mặc nóng chảy mỡ 🤡💀",negative
2664014410,"phèn ẻ,  fom boxy cc j k bít troy",negative
2664014410,"chê mạnh, nhìn mún đem ném sọt rác vl",negative
2664014410,"đáng bát gạo đồng tiền dã man mn uii",positive
2664014410,"dcm nhìn mún đem ném sọt rác kkk",negative
2664014410,"chê mạnh, giặt 1 nc bay mẹ màu",negative
2664014410,"chê mạnh, shiper chối tỉ lúm",negative
2664014410,"phèn ẻ,  áo ngắn cũn cỡn mng",negative
2664014410,"dcm áo form lùng bùng nha",negative
2664014410,"mlem nha~, như may đo cho mik í =)))",positive
2664014410,"tức lồng ngực, áo form lùng bùng troy",negative
2664014410,"giặt 1 nc bay mẹ màu wa' tr",negative
2664014410,"mlem nha~, vãi mát lúm k bít s mà ưng zị lun",positive
2664014410,"áo form lùng bùng 🤡💀",negative
2664014410,"bóp dáng a'c, bạn xúi mua ai dè keo thật lúm",positive
2664014410,"áo ngắn cũn cỡn j z tr",negative
2664014410,"bóp dáng a'c, fom keo lỳ xỉu up xuốn troy",positive
2664014410,"mlem nha~, bận đi ks xin việc ngon ơ j z tr",positive
2664014410,"phèn ẻ,  hộc chỉ tè le mng",negative
2664014410,"chê mạnh, nhận xog chôn lun chứ k bt lm j mng",negative
2664014410,"tr ui sắm lẹ đi mấy pà ôiii =)))",positive
2664014410,"shiper chối tỉ mn uii",negative
2664014410,"tr ui như may đo cho mik í mng",positive
2664014410,"chê mạnh, nhận xog chôn lun chứ k bt lm j nha",negative
2664014410,"phèn ẻ,  hộc chỉ tè le nhóoooo",negative
2664014410,"bạn xúi mua ai dè keo thật 🤡💀",positive
2664014410,"chê mạnh, giặt 1 nc bay mẹ màu nha",negative
2664014410,"tức lồng ngực, fom boxy cc j k bít =)))",negative
2664014410,"dcm đệm vai như siêu xay da vl",negative
2664014410,"phèn ẻ,  vải ngứa đ chịu dc wa' tr",negative
2664014410,"tr ui bạn xúi mua ai dè keo thật",positive
2664014410,"vãi mát lúm k bít s mà ưng zị lun 🤡💀",positive
1909983794,"giặt 1 nc bay mẹ màu vl",negative
1909983794,"phèn ẻ,  áo form lùng bùng 🤡💀",negative
1909983794,"như cái dẻ rách 🤡💀",negative
1909983794,"phèn ẻ,  mặc nóng chảy mỡ nhóoooo",negative
1909983794,"omg vãi mát lúm k bít s mà ưng zị lun wa' tr",positive
1909983794,"nhận xog chôn lun chứ k bt lm j lúm",negative
1909983794,"hộc chỉ tè le =)))",negative
1909983794,"tức lồng ngực, mặc nóng chảy mỡ lúm",negative
1909983794,"chê mạnh, nhìn mún đem ném sọt rác nha",negative
1909983794,"chê mạnh, nhìn mún đem ném sọt rác",negative
1909983794,"bóp dáng a'c, slay ác mng ơi 🤡💀",positive
1909983794,"áo ngắn cũn cỡn mng",negative
1909983794,"tức lồng ngực, shiper chối tỉ nhóoooo",negative
1909983794,"dcm giặt 1 nc bay mẹ màu kkk",negative
1909983794,"tức lồng ngực, áo form lùng bùng lúm",negative
1909983794,"phèn ẻ,  nhận xog chôn lun chứ k bt lm j nhóoooo",negative
1909983794,"chê mạnh, hộc chỉ tè le vl",negative
1909983794,"fom boxy cc j k bít kkk",negative
1909983794,"như cái dẻ rách lúm",negative
1909983794,"như cái dẻ rách 🤡💀",negative
1909983794,"phèn ẻ,  mặc nóng chảy mỡ mn uii",negative
1909983794,"chê mạnh, đệm vai như siêu xay da =)))",negative
1909983794,"nhận xog chôn lun chứ k bt lm j vl",negative
1909983794,"chê mạnh, mặc nóng chảy mỡ 🤡💀",negative
1909983794,"hộc chỉ tè le lúm",negative
1909983794,"chê mạnh, như cái dẻ rách vl",negative
1909983794,"dcm fom boxy cc j k bít vl",negative
1909983794,"bóp dáng a'c, bận đi ks xin việc ngon ơ =)))",positive
1909983794,"phèn ẻ,  áo form lùng bùng troy",negative
2432068042,"mất lếp, tức á nt đổi size seen del rep",negative
